num_points,std,avg_median_dev,width,linearity,circularity,radius,boundary_length,boundary_regularity,mean_curvature,ang_diff,iav,std_iav,distance,dist_num_points,occluded_right,occluded_left,label
15,0.0339778,0.0304011,0.10499,0.407868,0.000498946,0,0.142721,0.00363873,74.886,2.73028,2.94025,1.23809,0.825463,0.0550308,1,1,1
9,0.0447352,0.0363361,0.131845,0.0232259,0.000242159,0,0.151636,0.00858085,22.1135,2.39285,2.80388,1.62751,1.78007,0.197785,0,1,1
11,0.0630858,0.0527045,0.180043,0.0291103,0.00439488,0,0.260965,0.0129368,27.0541,2.68177,2.41738,1.30242,2.04,0.185455,0,1,1
21,0.0362941,0.0311181,0.115835,0.0240698,0.0027754,0,0.195839,0.00416603,101.592,2.78904,3.39922,1.18753,0.649853,0.0309454,1,1,1
21,0.0469157,0.0401188,0.152454,0.0399185,0.00387847,0,0.204972,0.00407026,45.9461,2.74874,3.38336,1.17965,0.839623,0.0399821,1,1,1
14,0.125141,0.11538,0.29208,0.192748,0.0110907,0,0.409426,0.0331965,9.64023,2.65933,2.70199,1.50857,1.84498,0.131784,1,1,1
20,0.0350208,0.0295547,0.113049,0.0209486,0.00131267,0,0.175531,0.00509754,74.6654,2.77125,3.51073,1.25606,0.637589,0.0318794,1,1,1
18,0.0395438,0.034424,0.123643,0.028158,0.00562,0,0.21087,0.00469549,90.5941,2.68018,3.08094,1.20721,0.82017,0.045565,1,1,1
8,0.0457663,0.0367231,0.125769,0.0138812,0.000126619,0,0.15755,0.0118868,18.0196,2.14198,3.15837,1.95452,1.77927,0.222409,0,1,1
4,0.0376062,0.0311609,0.0798016,0.00233536,0.000341745,0,0.0880011,0.0181948,10.6795,1.7891,1.30197,1.56156,2.01955,0.504889,1,1,1
19,0.0334834,0.028987,0.103967,0.0253056,0.00251578,0,0.182446,0.0050843,85.2873,2.75101,3.30002,1.25953,0.644928,0.0339436,1,1,1
10,0.0783235,0.0651097,0.197841,16.6412,0.00267989,0,0.307817,0.0183592,20.4192,2.27751,3.71412,1.99344,2.01114,0.201114,1,0,1
9,0.04556,0.0387055,0.127218,0.0266129,0.000442651,0,0.161545,0.00736075,23.6187,2.32399,3.03675,1.73709,1.781,0.197889,1,0,1
12,0.0340683,0.0287864,0.100754,inf,0.000358026,0,0.138621,0.00513942,56.9686,2.46058,3.38146,1.59447,1.03162,0.0859686,1,1,1
19,0.03378,0.0292557,0.106052,0.0185051,0.00501066,0,0.223922,0.00669335,76.6073,2.68336,3.39227,1.29678,0.654774,0.0344618,1,1,1
7,0.0577729,0.0476242,0.12478,0.0130915,0.000860631,0,0.207478,0.021466,17.184,1.95649,3.28934,2.30916,2.03502,0.290716,1,1,1
9,0.0452181,0.0398035,0.126383,0.013845,0.000697722,0,0.159216,0.0074123,27.6661,2.3874,2.83381,1.64638,1.79772,0.199746,1,1,1
3,0.0412559,0.0281044,0.0806386,0.00163974,7.88084e-11,0,0.0843133,0.0258856,4.71211,1.24935,0.845042,1.46366,3.64,1.21333,1,0,1
12,0.036805,0.0307937,0.112861,inf,0.000918029,0,0.159996,0.00767031,47.5396,2.45217,3.27587,1.55642,1.07816,0.0898468,1,1,1
19,0.03367,0.0298292,0.105476,0.0176957,0.00310009,0,0.226216,0.00599697,84.3893,2.7513,3.09138,1.19803,0.669048,0.0352131,1,1,1
8,0.0576552,0.0461797,0.136099,0.0186428,0.000774985,0,0.238357,0.0219928,19.3399,2.04415,3.61338,2.23875,2.06235,0.257794,0,1,1
9,0.0441255,0.0361297,0.129505,0.0134261,0.000125356,0,0.137967,0.00660822,12.1517,2.34999,2.74113,1.56276,1.79218,0.199131,1,1,1
11,0.0324316,0.0267002,0.0988751,0.0113504,0.00177262,0,0.105337,0.00359972,12.5533,2.57794,2.53289,1.30197,1.10903,0.100821,1,1,1
17,0.0321516,0.027764,0.102592,0.0132194,0.00137112,0,0.128597,0.00332946,42.3394,2.71989,3.0823,1.23842,0.674197,0.0396586,1,0,1
6,0.0445122,0.0384771,0.10418,0.00968991,0.000602097,0,0.153737,0.0178374,15.218,1.92998,2.81682,2.21723,2.0588,0.343133,0,1,1
9,0.0438304,0.0360907,0.126336,0.0132487,0.000189751,0,0.142893,0.00609289,20.9575,2.32455,2.91411,1.65756,1.7957,0.199522,1,1,1
12,0.0386885,0.0327404,0.118279,inf,0.00399177,0,0.201639,0.0102931,43.1639,2.59837,2.77592,1.39717,1.12773,0.0939778,1,0,1
17,0.0393192,0.0334206,0.109937,0.024658,0.000557141,0,0.225518,0.00902144,69.3795,2.62349,4.17669,1.57856,0.722138,0.0424787,1,1,1
7,0.057857,0.0479681,0.143079,0.0199886,0.000758593,0,0.207968,0.0187226,24.1206,1.95755,3.18423,2.19579,2.06385,0.294836,0,1,1
12,0.0591504,0.049219,0.180503,inf,0.00217904,0,0.219611,0.0080972,23.3345,2.58192,2.8911,1.41485,1.84165,0.153471,1,1,1
6,0.0203475,0.0170163,0.0497379,0.0138999,0.00037857,0,0.0826953,0.00836514,55.1541,1.91476,2.47552,2.00527,1.13696,0.189493,1,1,1
20,0.0472118,0.0401982,0.150034,0.0408274,0.00255907,0,0.223255,0.00544461,61.3771,2.83551,3.32539,1.21711,0.835817,0.0417909,0,1,1
10,0.0614495,0.0495031,0.17064,0.0301771,0.000322838,0,0.260434,0.0215736,23.7236,2.27645,3.67416,1.94077,1.85704,0.185704,1,1,1
16,0.0451415,0.0382264,0.139378,0.0298453,0.00051757,0,0.211116,0.00913936,47.1215,2.61824,3.84241,1.50862,0.913657,0.0571035,0,1,1
6,0.0202873,0.0166036,0.0536066,0.00155995,3.58775e-05,0,0.0578816,0.00515763,31.9523,1.96925,2.36885,1.8416,1.13592,0.189319,1,1,1
8,0.0418361,0.0344373,0.118606,0.00940445,0.000457714,0,0.131422,0.00675449,21.1546,2.22879,2.67212,1.66377,1.92498,0.240623,1,0,1
6,0.0469566,0.0389601,0.115813,0.012085,0.000220365,0,0.13625,0.0132228,11.1575,1.84695,2.73312,2.13704,2.07998,0.346663,0,1,1
11,0.0319623,0.0301754,0.0874144,0.0129475,0.000554053,0,0.128761,0.00661381,48.4737,2.49744,3.25918,1.66405,0.987013,0.0897285,1,1,1
11,0.0347154,0.02871,0.101255,0.0143259,0.000754023,0,0.14914,0.00683185,45.6483,2.47701,3.1752,1.60543,1.14,0.103636,1,1,1
10,0.0563042,0.0484489,0.162201,0.0298385,0.000402339,0,0.203301,0.00860662,17.1052,2.33225,3.23461,1.71588,2.00616,0.200616,1,1,1
7,0.0594881,0.0498857,0.149762,0.0198812,0.000474765,0,0.175554,0.0164438,14.9577,2.13413,2.78543,1.93624,2.08,0.297143,0,1,1
14,0.0449845,0.0380175,0.132766,0.0250565,0.000791306,0,0.25603,0.0120914,50.6292,2.66015,3.66925,1.63546,1.04367,0.074548,1,1,1
11,0.034252,0.0283614,0.101255,0.0143993,0.00053742,0,0.140858,0.00532305,50.0631,2.40558,3.26719,1.63318,1.13801,0.103456,1,1,1
11,0.0336424,0.0279144,0.100325,0.0136188,0.000391061,0,0.124365,0.00426481,41.8405,2.43466,3.07448,1.53587,1.13875,0.103523,1,1,1
7,0.0399291,0.0318969,0.110681,0.00613233,0.00107632,0,0.132292,0.00901317,24.8799,2.29811,2.28611,1.61974,2.02961,0.289944,1,1,1
7,0.0431509,0.0374163,0.112261,0.0100239,0.000227279,0,0.137412,0.00914408,9.58739,2.1078,2.83495,1.95341,2.08033,0.29719,1,1,1
13,0.0417257,0.0360686,0.116859,1.28,0.00121482,0,0.185685,0.00817732,53.8534,2.50632,3.53299,1.61782,1.07564,0.0827415,1,1,1
11,0.0345499,0.0288284,0.102295,0.0148294,0.00020819,0,0.12812,0.00537399,38.6252,2.47701,3.13239,1.57526,1.13151,0.102865,1,1,1
10,0.0570574,0.0473453,0.162451,0.0300685,0.000713513,0,0.211135,0.00996123,20.7967,2.41684,3.1325,1.69088,2.03484,0.203484,1,1,1
7,0.043078,0.0353808,0.112037,0.00957181,0.000176783,0,0.143992,0.0107118,18.4674,2.06243,2.94054,2.01986,2.11585,0.302264,1,1,1
13,0.0396499,0.0349964,0.11505,0.0156811,0.000949998,0,0.156008,0.00755436,26.8225,2.56834,3.28106,1.54253,1.07634,0.0827952,1,1,1
13,0.0406535,0.0343392,0.120986,0.017748,0.00107399,0,0.160351,0.00575693,39.5497,2.72644,2.77868,1.30696,1.13,0.0869231,1,0,1
9,0.0545796,0.045491,0.151891,0.0319452,0.000262883,0,0.189492,0.0112374,19.9756,2.30012,3.16679,1.80407,2.01,0.223333,0,1,1
13,0.0791689,0.0682577,0.238443,0.0692541,0.00200685,0,0.313629,0.00915354,26.065,2.52851,3.26585,1.46729,2.22148,0.170883,0,1,1
12,0.0405451,0.0348038,0.116859,inf,0.0022115,0,0.197769,0.00945657,35.8737,2.49157,3.48175,1.67416,1.07594,0.0896617,1,1,1
13,0.0417039,0.0351748,0.123394,0.0197425,0.000498003,0,0.190907,0.0075937,50.9186,2.48517,3.65838,1.6321,1.14163,0.0878175,1,1,1
8,0.0492925,0.0402438,0.127397,0.0164855,0.00111918,0,0.212524,0.016615,23.1934,2.06501,3.36691,2.09442,2.02492,0.253115,1,0,1
15,0.0473605,0.041504,0.135528,0.02913,0.00166577,0,0.251379,0.00768181,43.1256,2.60182,3.64701,1.51084,1.07767,0.0718447,1,1,1
17,0.0573928,0.0479881,0.180751,0.051476,0.00231908,0,0.255838,0.00690191,54.7809,2.82541,2.87362,1.13717,1.18,0.0694118,1,1,1
5,0.0447126,0.0367583,0.10247,0.0048483,0.00027719,0,0.12475,0.0172062,10.9542,1.60683,2.49167,2.29656,2.35512,0.471023,1,1,1
6,0.0401124,0.0312853,0.102272,0.00612447,0.000137607,0,0.134003,0.0171021,27.461,1.80937,2.81634,2.18916,2.02264,0.337106,1,1,1
14,0.0427337,0.0372425,0.125688,0.0208699,0.00144848,0,0.174388,0.00473727,37.1754,2.58515,3.35693,1.46602,1.08388,0.0774203,0,1,1
6,0.0378211,0.0294211,0.106016,0.00278052,7.9939e-05,0,0.114013,0.013944,25.1846,2.1426,1.89139,1.47584,1.29999,0.216665,1,1,1
7,0.0461927,0.0376988,0.128342,0.0101316,0.000312118,0,0.158804,0.0190558,20.791,2.06742,2.83417,1.95266,2.03513,0.290733,1,1,1
8,0.0317714,0.0262776,0.0894272,0.00548676,0.000214716,0,0.105757,0.00557041,42.0219,2.19554,2.77439,1.72651,1.44554,0.180693,1,1,1
13,0.0397718,0.0342897,0.116093,1.5345,0.00115173,0,0.156503,0.00493839,26.8552,2.60384,3.30683,1.51307,1.08591,0.0835318,1,1,1
7,0.0404048,0.0321055,0.114042,0.00633516,0.00197906,0,0.126082,0.00841012,16.5414,2.20365,2.33132,1.62776,2.04,0.291429,1,1,1
9,0.0378188,0.0314975,0.107275,0.0104999,0.000289174,0,0.132535,0.00709845,20.4212,2.26778,3.12843,1.78349,1.49455,0.166061,1,1,1
12,0.0397731,0.0345158,0.117136,inf,0.00119287,0,0.174164,0.00647859,41.909,2.55867,3.29365,1.59329,1.09496,0.0912466,1,0,1
7,0.0397653,0.0320133,0.109172,0.00704968,0.00167516,0,0.135359,0.00903964,36.2239,2.05682,2.51571,1.75429,2.04,0.291429,1,1,1
8,0.0359483,0.0293562,0.106217,0.0062514,0.00219733,0,0.131634,0.00825755,42.8473,2.31809,2.4163,1.52147,1.51499,0.189373,1,0,1
12,0.0379832,0.0328795,0.109368,inf,0.000698291,0,0.153449,0.00593769,51.7924,2.59839,3.10728,1.56808,1.11903,0.0932525,1,1,1
10,0.0588763,0.0503898,0.169666,0.0265638,0.00237075,0,0.189798,0.00836636,16.8532,2.52026,2.39496,1.28941,2.06498,0.206498,1,1,1
10,0.0423492,0.0357422,0.121724,0.0168453,0.000803881,0,0.161804,0.00725397,29.3238,2.32413,3.23217,1.72327,1.52568,0.152568,1,1,1
11,0.0373088,0.0326023,0.10596,0.0186667,0.000390025,0,0.153363,0.00595148,42.4576,2.40621,3.39374,1.70168,1.14328,0.103934,1,1,1
11,0.0630967,0.0529416,0.190067,0.0378351,0.0020505,0,0.217849,0.00717507,21.6877,2.53293,2.73646,1.3644,2.13,0.193636,1,1,1
11,0.053943,0.0447413,0.163919,0.0332578,0.000398196,0,0.21964,0.0118026,28.6514,2.40779,3.4629,1.71746,1.53673,0.139703,1,0,1
17,0.0572022,0.0482916,0.180379,0.0489825,0.000536744,0,0.253251,0.00617146,57.526,2.66466,3.53916,1.34091,1.2362,0.0727179,1,0,1
9,0.0388251,0.0335849,0.0998816,0.016385,0.00024762,0,0.152869,0.0110805,16.4715,2.22936,3.54838,2.01905,1.32123,0.146804,1,1,1
20,0.129501,0.124231,0.33482,0.300631,0.0165885,0,0.462594,0.0280854,27.5416,2.77056,2.87412,1.20251,1.49825,0.0749125,1,1,1
11,0.049423,0.042607,0.129788,0.0240997,0.000995344,0,0.248033,0.0140091,42.7745,2.40236,3.64578,1.83444,1.41463,0.128603,1,1,1
10,0.0427082,0.0349442,0.12411,0.0248319,0.00101215,0,0.165076,0.00883676,16.8696,2.30786,3.15834,1.69023,1.54044,0.154044,1,1,1
19,0.128273,0.120803,0.337583,0.273928,0.0110318,0,0.506349,0.0259564,35.7841,2.89062,2.66252,1.10714,1.50499,0.0792102,1,1,1
20,0.122089,0.1112,0.336287,0.267691,0.0259615,0,0.421707,0.0219136,23.9374,2.806,3.06775,1.1409,1.48999,0.0744993,1,1,1
9,0.0398352,0.0366516,0.110768,0.0109854,0.000743334,0,0.154341,0.00908883,34.2467,2.41352,2.8667,1.70244,1.44924,0.161026,1,1,1
7,0.0298124,0.0236324,0.0830669,0.00376933,0.00108453,0,0.0871712,0.00571189,17.9879,2.15906,2.33593,1.60943,1.54,0.22,1,1,1
7,0.0312615,0.0268077,0.0778663,0.00445715,0.00038157,0,0.108742,0.0079963,29.3597,2.0125,2.96142,2.06416,1.45231,0.207473,1,1,1
11,0.0492631,0.0413881,0.137764,0.0220412,0.000389701,0,0.212847,0.0108818,42.4121,2.37609,3.54814,1.77263,1.53476,0.139524,1,1,1
17,0.11809,0.116273,0.310367,0.21198,0.0113701,0,0.392039,0.0279076,23.2063,2.70709,3.0632,1.27782,1.56,0.0917647,1,1,1
8,0.0354429,0.0300119,0.0919817,0.00697918,0.000307788,0,0.124571,0.00740008,26.0052,2.19679,3.09657,1.93652,1.44501,0.180627,1,1,1
10,0.0463533,0.0388497,0.134837,0.0160589,0.000168871,0,0.154355,0.00681348,17.0988,2.42442,3.06259,1.62435,1.57022,0.157022,1,1,1
10,0.0464708,0.0411377,0.118689,0.0191913,0.000878744,0,0.191738,0.0114309,20.017,2.35477,3.51314,1.87508,1.4399,0.14399,0,1,1
11,0.0567665,0.0456533,0.176653,0.0271843,0.000365123,0,0.211552,0.0132947,18.7688,2.46088,3.21898,1.59879,1.63567,0.148697,1,1,1
9,0.0394105,0.0349641,0.104132,0.0121487,0.000334221,0,0.149005,0.00811019,24.3065,2.22826,3.41637,1.94693,1.44326,0.160362,0,1,1
5,0.0281788,0.0222023,0.0694638,0.0019555,0.000594529,0,0.075357,0.00931558,23.5873,2.00433,1.77825,1.64928,1.79,0.358,1,1,1
9,0.0404315,0.0354107,0.106589,0.0128154,0.000107015,0,0.150261,0.0086847,14.2034,2.21047,3.50328,1.98878,1.45276,0.161418,0,1,1
10,0.0450967,0.0390782,0.120158,0.0178931,0.000220677,0,0.17579,0.00899469,21.8374,2.30586,3.59235,1.89894,1.47429,0.147429,0,1,1
3,0.0315635,0.0222071,0.0607285,0.00149059,8.43701e-12,0,0.0633471,0.0218169,6.41545,0.83915,1.25525,2.17415,1.96289,0.654297,1,1,1
9,0.0438049,0.0353489,0.123084,0.023211,0.000252163,0,0.152704,0.00871452,19.3273,2.25061,3.21084,1.83401,1.51,0.167778,1,1,1
8,0.0343337,0.0285067,0.0958908,0.00612556,0.000419323,0,0.112693,0.00672941,30.1672,2.36274,2.5533,1.60656,1.55984,0.19498,1,1,1
3,0.0393559,0.026242,0.0784923,0.00137811,7.85318e-12,0,0.0786625,0.0231265,1.12136,1.09134,1.00306,1.73735,2.03996,0.679987,1,1,1
9,0.0508002,0.0418085,0.120752,0.0178504,0.000543713,0,0.22161,0.0230628,13.3748,2.17286,3.74206,2.12965,1.66685,0.185206,0,1,1
7,0.0429781,0.0366884,0.112572,0.00990852,0.00015983,0,0.127952,0.00894278,11.4768,2.10187,2.74579,1.89786,1.98,0.282857,1,1,1
6,0.0328635,0.0265039,0.0873961,0.00392344,1.1133e-05,0,0.0902641,0.00749734,4.97376,2.01185,2.34224,1.81601,1.93998,0.32333,1,1,1
8,0.049126,0.0433145,0.127858,0.016327,0.00026139,0,0.166661,0.0090327,9.82358,2.15095,3.20764,1.99173,1.98699,0.248373,1,1,1
8,0.0473076,0.0399112,0.125587,0.0149252,0.000264755,0,0.156731,0.00981263,11.7002,2.16828,3.08443,1.92918,1.99498,0.249373,1,1,1
8,0.0493949,0.0424655,0.130855,0.016267,0.000217055,0,0.169781,0.0103764,16.4481,2.15126,3.15738,1.96055,1.99498,0.249373,1,1,1
8,0.0473521,0.0400622,0.130855,0.0138079,0.000375794,0,0.164752,0.00912077,20.5624,2.19298,2.94321,1.82576,2.00998,0.251248,1,1,1
6,0.0352085,0.0288855,0.0912231,0.00502183,0.000177124,0,0.108088,0.00918648,27.406,1.92926,2.50177,1.95269,2.02498,0.337497,1,1,1
7,0.0416307,0.033411,0.111231,0.00859288,0.00021805,0,0.140337,0.00958032,26.8114,2.13145,2.77454,1.91665,2.07,0.295714,1,1,1
8,0.0529695,0.0455016,0.140192,0.0157978,0.000529911,0,0.180665,0.00953955,8.59351,2.20168,3.0671,1.90697,2.16224,0.27028,1,1,1
3,0.0222651,0.015063,0.0441683,0.000551703,9.02934e-11,0,0.045189,0.0130935,6.24301,0.905057,1.18934,2.05999,2.46,0.82,1,1,1
3,0.02042,0.0136134,0.0408399,0.000415761,8.36731e-14,0,0.0408403,0.0117896,0.142205,1.05011,1.04429,1.80876,2.34,0.78,0,1,1
5,0.0313181,0.0264511,0.0719039,0.00343448,1.81691e-05,0,0.0944278,0.0110393,14.9439,1.55378,2.63316,2.40512,2.03199,0.406399,1,1,1
7,0.0415497,0.0340028,0.110156,0.00961726,3.04703e-05,0,0.129992,0.0104416,11.7731,2.01809,2.96008,2.02508,1.84,0.262857,1,1,1
10,0.0554981,0.0500099,0.14208,0.0282646,0.000842334,0,0.215295,0.0105567,17.0398,2.37292,3.46442,1.86271,1.74979,0.174979,1,1,1
7,0.0398409,0.0326676,0.0999653,0.00867873,0.000226216,0,0.148827,0.0190829,21.4136,1.97747,3.18601,2.18721,1.72398,0.246283,1,1,1
3,0.0203603,0.0149128,0.0390239,0.000375392,3.30319e-10,0,0.042933,0.0132282,13.1908,1.34126,0.753134,1.30447,1.92623,0.642077,1,1,1
8,0.0459548,0.0373254,0.11469,0.0146834,0.000486695,0,0.187278,0.0244665,18.4752,2.11687,3.41636,2.12422,1.72395,0.215493,1,1,1
7,0.0405317,0.0333913,0.112148,0.00717602,0.000143371,0,0.130554,0.0103068,26.6784,2.09555,2.68477,1.84117,1.79387,0.256268,1,1,1
8,0.040722,0.033637,0.108138,0.0113311,0.000963133,0,0.151244,0.0147119,13.1244,2.20294,2.98417,1.9065,1.72112,0.21514,1,1,1
9,0.0384406,0.0318541,0.11193,0.00964249,0.000425848,0,0.134377,0.00640297,38.8481,2.34179,2.83149,1.62092,1.53824,0.170915,0,1,1
5,0.0279736,0.0219251,0.0721378,0.00186204,0.000475304,0,0.0860106,0.0102346,28.0132,1.89131,1.96439,1.8388,1.71196,0.342393,1,1,1
13,0.0477862,0.0410784,0.145837,0.0229725,0.00139483,0,0.18811,0.0050061,34.2521,2.66651,2.80781,1.30185,1.32784,0.102141,1,0,1
7,0.0345615,0.0286705,0.0901983,0.00608151,0.000702619,0,0.104057,0.00747419,19.2149,2.16412,2.45808,1.7503,1.67,0.238571,1,1,1
14,0.0467603,0.0394435,0.144308,0.319067,0.00269454,0,0.195966,0.00471994,41.6296,2.70084,2.63396,1.19532,1.23969,0.0885496,1,1,1
9,0.0445549,0.0367249,0.123229,0.0140023,0.000224181,0,0.163364,0.0091916,24.906,2.25849,3.28084,1.86581,1.63622,0.181802,1,1,1
16,0.0543771,0.0475898,0.164296,0.0399182,0.00122885,0,0.232239,0.00645461,50.891,2.75703,3.08467,1.28562,1.20406,0.0752539,1,0,1
9,0.0452761,0.0366571,0.132076,0.0120309,0.00297153,0,0.142172,0.00720405,25.4233,2.34441,2.58746,1.48336,1.6,0.177778,1,1,1
15,0.0504239,0.0440299,0.148683,0.0329908,0.000713346,0,0.190445,0.00538339,34.8728,2.73028,3.18293,1.36022,1.18673,0.079115,0,1,1
5,0.0395772,0.0306153,0.0961774,0.00384729,0.000204011,0,0.0977185,0.0123063,5.36204,1.96204,1.78556,1.63849,1.53,0.306,1,1,1
15,0.0503621,0.044014,0.147737,2.47426,0.000914826,0,0.209528,0.00513245,42.8399,2.67959,3.39956,1.42344,1.17842,0.0785614,1,1,1
23,0.106894,0.0959051,0.280512,1.24813,0.0103666,0,0.431931,0.0166001,39.4695,2.87859,3.25128,1.30895,1.19,0.0517391,1,1,1
12,0.0400798,0.0346046,0.115102,inf,0.000504115,0,0.186062,0.00720927,54.1697,2.53399,3.27867,1.59081,1.17474,0.0978949,1,1,1
13,0.0526289,0.0442726,0.134425,2.17679,0.000863584,0,0.258422,0.00915186,24.7414,2.47784,4.03769,1.80074,1.2,0.0923077,1,1,1
14,0.0462683,0.0404815,0.13752,0.0252575,0.0003376,0,0.175292,0.00667059,38.0685,2.64597,3.32474,1.43629,1.17775,0.0841251,1,1,1
14,0.0431853,0.0370932,0.129079,1.74602,0.00131656,0,0.210431,0.00662915,53.1891,2.64383,3.26267,1.42532,1.11579,0.0796991,1,1,1
13,0.0435245,0.0378468,0.124437,0.0192049,0.00067756,0,0.194323,0.00932611,53.8703,2.66501,3.11675,1.52619,1.16972,0.0899781,1,1,1
14,0.0476091,0.0402594,0.139387,2.16992,0.000475203,0,0.20418,0.00859028,40.5788,2.61066,3.66708,1.57664,1.06696,0.0762112,1,1,1
15,0.0474012,0.0405754,0.143811,0.026416,0.00128585,0,0.207671,0.00575702,50.2374,2.65679,3.09741,1.31763,1.1613,0.07742,1,0,1
11,0.0386328,0.0334656,0.0971668,0.0149016,0.00193585,0,0.172177,0.0116588,36.0872,2.40079,3.65719,1.84331,1.06404,0.0967306,1,1,1
13,0.0413058,0.0343006,0.127905,0.0181171,0.00192381,0,0.189745,0.00937958,55.6302,2.60521,3.07431,1.40867,1.10919,0.0853222,1,1,1
12,0.0422123,0.0376641,0.107457,inf,0.00125369,0,0.193314,0.00830723,33.7067,2.43834,3.79174,1.80275,1.07896,0.0899136,1,1,1
12,0.0393901,0.0327525,0.118057,inf,0.000546968,0,0.169174,0.00691545,54.2054,2.55754,3.11123,1.48087,1.03792,0.0864933,1,1,1
11,0.0378862,0.0344227,0.0986509,0.0176429,0.000415334,0,0.158876,0.00721877,33.8558,2.43266,3.57577,1.79619,1.1006,0.100054,1,1,1
25,0.112696,0.0902627,0.317161,0.301342,0.00678209,0,0.436553,0.0226898,62.9984,2.86651,3.48043,1.16983,0.906737,0.0362695,1,1,1
9,0.0312768,0.0255668,0.0784649,0.00738704,0.000159662,0,0.131474,0.00932604,32.3107,2.18546,3.66934,2.08378,1.08352,0.120392,1,1,1
21,0.0434047,0.0372114,0.138215,0.0339264,0.00273565,0,0.192291,0.00425674,54.4367,2.75761,3.03782,1.06533,0.776859,0.0369933,1,1,1
12,0.0432361,0.0377177,0.112033,inf,0.000547394,0,0.184944,0.00870122,27.3742,2.43893,3.86091,1.81752,1.08251,0.0902093,1,1,1
29,0.0593324,0.0531423,0.187441,0.0892828,0.00835954,0,0.316536,0.00470014,67.7653,2.96672,2.61657,0.8212,0.780873,0.0269267,1,1,1
3,0.05599,0.0393168,0.101938,0.00358981,4.23987e-10,0,0.11795,0.0434772,6.10358,1.44834,0.646054,1.119,3.66,1.22,1,0,1
12,0.0393276,0.0343536,0.106511,inf,0.000352276,0,0.167207,0.00631883,36.1041,2.43805,3.77328,1.76846,1.07376,0.0894802,1,1,1
18,0.043941,0.0372117,0.132528,0.0318906,0.00115499,0,0.18878,0.00663846,44.4428,2.80028,2.90796,1.15003,0.819057,0.0455031,1,1,1
4,0.077516,0.0612792,0.177209,0.0100573,3.00403e-05,0,0.177796,0.0303974,1.0845,1.60478,1.52274,1.75933,3.60997,0.902491,1,0,1
13,0.0465124,0.0399582,0.11789,0.0294757,0.000898215,0,0.233799,0.0100998,36.2463,2.49284,3.99385,1.78583,1.05982,0.0815246,1,1,1
19,0.0464674,0.038602,0.153623,0.0406321,0.00135184,0,0.238638,0.00813312,65.1434,2.77179,3.35203,1.23668,0.814266,0.0428561,1,1,1
13,0.0362727,0.0305793,0.110676,0.0130986,0.00387388,0,0.15696,0.00487685,65.7167,2.60096,2.82173,1.31442,1.03462,0.0795861,1,1,1
17,0.0395195,0.0325746,0.130517,0.034271,0.000541893,0,0.208145,0.0110162,54.8565,2.69596,3.62842,1.38977,0.797939,0.0469376,1,1,1
20,0.0667597,0.0542191,0.229465,0.0759047,0.00118179,0,0.310018,0.0204284,37.7186,2.71957,3.93112,1.36427,1.01999,0.0509995,1,1,1
17,0.0381671,0.032123,0.128165,0.027244,0.00151816,0,0.188067,0.00726816,53.6863,2.70132,3.25927,1.28843,0.790766,0.0465157,1,0,1
17,0.037608,0.0321445,0.120276,0.0272343,0.00172891,0,0.212851,0.00731632,65.6009,2.64463,3.47195,1.35997,0.787037,0.0462963,1,1,1
18,0.0398573,0.0335236,0.129709,0.0343894,0.00137557,0,0.192725,0.00599113,72.5892,2.74807,3.18341,1.20053,0.79031,0.0439061,1,1,1
14,0.0379853,0.0318235,0.121908,0.0152687,0.000677853,0,0.160565,0.00539064,56.9246,2.70131,2.99362,1.29393,0.982413,0.0701724,1,0,1
17,0.0379341,0.0317633,0.123227,0.027412,0.00148451,0,0.18958,0.00665078,80.9016,2.78098,3.08879,1.27739,0.794154,0.0467149,1,1,1
22,0.0877488,0.0683643,0.319203,0.158607,0.0148319,0,0.425988,0.0248456,42.1448,2.83157,3.20875,1.06967,0.974181,0.044281,1,1,1
19,0.0443656,0.0376411,0.146034,0.0462178,0.00155549,0,0.224297,0.00524204,64.6264,2.75461,3.25704,1.20042,0.790987,0.0416309,1,1,1
16,0.0396675,0.0338245,0.121615,0.0202137,0.00124472,0,0.17117,0.00538661,59.8842,2.75653,3.06809,1.2393,0.906361,0.0566476,1,1,1
18,0.0401929,0.0338042,0.133177,0.0344516,0.00136204,0,0.169284,0.00348149,58.5206,2.80231,2.9812,1.14701,0.78971,0.0438728,1,1,1
15,0.0420259,0.0355474,0.118751,1.03162,0.0013954,0,0.215659,0.00892517,37.8062,2.58168,3.85238,1.5926,0.915326,0.0610217,1,1,1
26,0.055541,0.0482908,0.17841,0.0753739,0.000966977,0,0.264412,0.00503479,45.5521,2.82409,3.82722,1.13331,0.761019,0.0292699,1,1,1
13,0.0360027,0.0315133,0.0991788,0.0156381,0.00275541,0,0.183047,0.00751829,47.1957,2.47685,3.44389,1.62079,0.928305,0.0714081,1,1,1
23,0.0489034,0.0427121,0.154249,0.048202,0.000910299,0,0.24542,0.00454618,73.7845,2.87638,3.44064,1.12701,0.756977,0.0329121,1,1,1
13,0.0371632,0.0312877,0.115947,0.319877,0.0010398,0,0.13617,0.00412076,42.1577,2.66599,2.76474,1.25694,0.924384,0.0711064,1,0,1
5,0.0146093,0.0112308,0.033974,0.000398609,7.45092e-05,0,0.0461346,0.00550795,56.1777,2.23665,1.28827,1.22927,0.938241,0.187648,1,1,1
